"player_id","sender_substrategy","sender_strategy_MLFIT_DFIT","MLFIT_classification","DFIT_classification","sender_strategy_SFIT","SFIT_classification","sender_strategy_TREND","TREND_classification","helping_rate"
2344,"SophMD9","MD","MD","MD","CAU","REW","SOPH","SOPH",0.5455
2345,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9286
2346,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0222
2347,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.6038
2348,"SMD","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.2909
2349,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9804
2350,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0204
2351,"REW1","REW","REW","REW","REW","REW","REW","UCL",0.54
2352,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0
2353,"SREW","REW","REW","REW","REW","DEF","REW","UCL",0.1064
2354,"EXP3S","UCL","REW","REW","UCL","DEF","UCL","REW",0.2
2355,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","CAU",0.4375
2356,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0612
2357,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0
2358,"SMD","MD","REW","REW","CAU","DEF","SOPH","REW",0.1754
2359,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0
2360,"DEF","DEF","REW","REW","DEF","DEF","DEF","DEF",0.0769
2361,"SCR","CR","CAU","CR","REW","CAU","SOPH","CAU",0.4912
2362,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0
2363,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","CAU",0.4808
2364,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5192
2365,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1333
2366,"SMD","MD","MD","MD","CAU","REW","SOPH","SOPH",0.4359
2367,"EX1","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.6604
2368,"REW1","REW","REW","REW","REW","REW","REW","REW",0.64
2369,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9762
2370,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9464
2371,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9348
2372,"REW1","REW","REW","REW","REW","REW","REW","REW",0.9216
2373,"SMD","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.3654
2374,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0189
2375,"SophMD9","MD","MD","CR","CAU","REW","SOPH","SOPH",0.7037
2376,"EX1","UCL","UCL","ALT","UCL","UCL","UCL","UCL",0.7045
2377,"SCAU","CAU","CAU","CAU","CAU","CAU","CAU","CAU",0.4746
2378,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0196
2379,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1042
2380,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.05
2381,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9273
2382,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5532
2383,"SREW","REW","REW","REW","REW","UCL","REW","REW",0.2449
2384,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0351
2385,"REW1","REW","REW","REW","REW","REW","REW","REW",0.4231
2386,"SREW","REW","REW","MD","REW","UCL","REW","REW",0.3265
2387,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.08
2388,"POI","UCL","UCL","REW","UCL","UCL","UCL","UCL",0.3023
2389,"SREW","REW","REW","REW","REW","UCL","REW","REW",0.2586
2390,"REW3","REW","REW","REW","REW","DEF","REW","REW",0.1875
2391,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4043
2392,"EXP33","UCL","DEF","DEF","UCL","DEF","UCL","DEF",0.0435
2393,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.102
2394,"REW1","REW","REW","REW","REW","REW","REW","REW",0.5
2395,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0208
2396,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.5833
2397,"REW1","REW","REW","REW","REW","REW","REW","SOPH",0.6275
2398,"REW3","REW","REW","REW","REW","DEF","REW","REW",0.1429
2399,"SREW","REW","REW","MD","REW","REW","REW","REW",0.4762
2400,"SophMD9","MD","MD","MD","CAU","REW","SOPH","SOPH",0.5818
2401,"SREW","REW","REW","CR","REW","REW","REW","REW",0.5909
2402,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5102
2403,"SMD","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.2653
2404,"REW1","REW","REW","REW","REW","REW","REW","REW",0.717
2405,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0517
2406,"REW1","REW","REW","REW","REW","REW","REW","REW",0.8085
2407,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0588
2408,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.75
2409,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.02
2410,"SCR","CR","CR","MD","REW","REW","SOPH","SOPH",0.6034
2411,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",1
2412,"REW1","REW","REW","REW","REW","REW","REW","REW",0.6279
2413,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0333
2414,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9643
2415,"REW3","REW","REW","REW","REW","UCL","REW","REW",0.2326
2416,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0455
2417,"SMD","MD","MD","MD","CAU","UCL","SOPH","REW",0.22
2418,"SREW","REW","REW","REW","REW","UCL","REW","REW",0.383
2419,"EX1","UCL","DEF","DEF","UCL","DEF","UCL","UCL",0.1071
2420,"REW1","REW","REW","REW","REW","UCL","REW","REW",0.2045
2421,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0417
2422,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0377
2423,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0385
2424,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0851
2425,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0444
2426,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0769
2427,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4524
2428,"EXP31","UCL","ALT","ALT","UCL","REW","UCL","ALT",0.9
2429,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.98
2430,"SREW","REW","REW","MD","REW","REW","REW","REW",0.4426
2431,"POL","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5962
2432,"POH","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5686
2433,"ALTERNATE","UCL","CAU","UCL","UCL","CAU","UCL","CAU",0.5
2434,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.069
2435,"SCAU","CAU","CAU","CAU","CAU","CAU","CAU","CAU",0.449
2436,"REW1","REW","REW","REW","REW","REW","REW","REW",0.7917
2437,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.02
2438,"SREW","REW","REW","REW","REW","UCL","REW","REW",0.3929
2439,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0465
2440,"REW1","REW","REW","REW","REW","REW","REW","REW",0.6471
2441,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.5833
2442,"REW1","REW","REW","REW","REW","REW","REW","REW",0.5577
2443,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.5455
2444,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.098
2445,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.04
2446,"SophMD9","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.3846
2447,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0377
2448,"SMD","MD","REW","REW","CAU","UCL","SOPH","REW",0.22
2449,"SREW","REW","REW","REW","REW","REW","REW","REW",0.6591
2450,"SREW","REW","REW","REW","REW","REW","REW","REW",0.5686
2451,"REW1","REW","REW","REW","REW","REW","REW","REW",0.8421
2452,"SREW","REW","REW","REW","REW","REW","REW","REW",0.5455
2453,"REW1","REW","REW","REW","REW","REW","REW","REW",0.9057
2454,"POH","UCL","REW","ALT","UCL","REW","UCL","UCL",0.7451
2455,"EXP32","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.54
2456,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0
2457,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0612
2458,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9556
2459,"SMD","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.34
2460,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5893
2461,"SREW","REW","REW","MD","REW","REW","REW","SOPH",0.4884
2462,"EX1","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4211
2463,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0851
2464,"EXP3S","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4898
2465,"POL","UCL","UCL","REW","UCL","REW","UCL","UCL",0.717
2466,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.6078
2467,"REW3","REW","REW","REW","REW","DEF","REW","SOPH",0.1633
2468,"SCAU","CAU","CAU","CR","CAU","CAU","CAU","CAU",0.4762
2469,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9074
2470,"SREW","REW","REW","MD","REW","REW","REW","REW",0.4074
2471,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.625
2472,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0943
2473,"REW1","REW","UCL","ALT","REW","ALT","REW","ALT",0.92
2474,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9512
2475,"REW1","REW","ALT","ALT","REW","ALT","REW","ALT",0.98
2476,"ALT","ALT","UCL","ALT","ALT","ALT","ALT","UCL",0.8889
2477,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9828
2478,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9286
2479,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9362
2480,"SCR","CR","CR","CR","REW","REW","SOPH","REW",0.7381
2481,"POI","UCL","UCL","ALT","UCL","UCL","UCL","UCL",0.7455
2482,"EXP3S","UCL","ALT","ALT","UCL","ALT","UCL","UCL",0.8491
2483,"SREW","REW","REW","REW","REW","REW","REW","REW",0.6585
2484,"ALTERNATE","UCL","MD","UCL","UCL","REW","UCL","SOPH",0.4032
2485,"SREW","REW","REW","REW","REW","REW","REW","REW",0.4286
2486,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.98
2487,"REW1","REW","REW","REW","REW","REW","REW","REW",0.4894
2488,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0169
2489,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0185
2490,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","CAU",0.122
2491,"SMD","MD","REW","MD","CAU","UCL","SOPH","REW",0.25
2492,"MD10","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.3256
2493,"SophMD9","MD","MD","MD","CAU","REW","SOPH","SOPH",0.4355
2494,"SCR","CR","CR","UCL","REW","CAU","SOPH","SOPH",0.587
2495,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0513
2496,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.04
2497,"EX1","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4909
2498,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.44
2499,"POI","UCL","ALT","ALT","UCL","UCL","UCL","UCL",0.7674
2500,"SMD","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.3333
2501,"ALTERNATE","UCL","CAU","UCL","UCL","CAU","UCL","CAU",0.5
2502,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0566
2503,"SREW","REW","REW","REW","REW","UCL","REW","REW",0.3171
2504,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.5741
2505,"SCR","CR","CR","UCL","REW","REW","SOPH","SOPH",0.549
2506,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.025
2507,"REW1","REW","REW","REW","REW","REW","REW","REW",0.4915
2508,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0364
2509,"EX1","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.3256
2510,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9464
2511,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1132
2512,"REW1","REW","REW","REW","REW","UCL","REW","REW",0.34
2513,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0208
2514,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.04
2515,"SREW","REW","REW","MD","REW","REW","REW","REW",0.5556
2516,"ALT","ALT","ALT","ALT","ALT","REW","ALT","REW",0.9273
2517,"MD10","MD","MD","MD","CAU","CAU","SOPH","CAU",0.2889
2518,"EXP31","UCL","ALT","ALT","UCL","REW","UCL","UCL",0.88
2519,"SMD","MD","MD","MD","CAU","REW","SOPH","SOPH",0.4255
2520,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0612
2521,"SCAU","CAU","CAU","CR","CAU","CAU","CAU","CAU",0.48
2522,"SCR","CR","CR","REW","REW","REW","SOPH","SOPH",0.76
2523,"REW1","REW","REW","REW","REW","REW","REW","REW",0.8864
2524,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5897
2525,"POL","UCL","ALT","ALT","UCL","ALT","UCL","ALT",0.9643
2526,"RAND","UCL","UCL","UCL","UCL","CAU","UCL","CAU",0.4262
2527,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.46
2528,"REW3","REW","REW","REW","REW","REW","REW","REW",0.4182
2529,"SCAU","CAU","CAU","CAU","CAU","UCL","CAU","CAU",0.54
2530,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9792
2531,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.66
2532,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0213
2533,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4727
2534,"SMD","MD","MD","REW","CAU","DEF","SOPH","REW",0.18
2535,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5319
2536,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.1
2537,"DEF","DEF","DEF","MD","DEF","DEF","DEF","DEF",0.0909
2538,"SCR","CR","CR","CAU","REW","CAU","SOPH","CAU",0.5909
2539,"SREW","REW","CR","ALT","REW","ALT","REW","UCL",0.814
2540,"ALT","ALT","UCL","ALT","ALT","REW","ALT","REW",0.9273
2541,"EXP3S","UCL","UCL","ALT","UCL","UCL","UCL","UCL",0.7736
2542,"SophMD9","MD","MD","CR","CAU","REW","SOPH","SOPH",0.7778
2543,"SREW","REW","REW","REW","REW","REW","REW","REW",0.8085
2544,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9375
2545,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4
2546,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0545
2547,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0217
2548,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.6
2549,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9434
2550,"REW3","REW","REW","REW","REW","DEF","REW","REW",0.1964
2551,"SREW","REW","REW","REW","REW","REW","REW","REW",0.625
2552,"POH","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.6809
2553,"ALTERNATE","UCL","UCL","UCL","UCL","REW","UCL","REW",0.5306
2554,"SREW","REW","REW","REW","REW","REW","REW","REW",0.4615
2555,"ALTERNATE","UCL","CAU","UCL","UCL","CAU","UCL","CAU",0.5254
2556,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0
2557,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0962
2558,"SREW","REW","REW","REW","REW","UCL","REW","REW",0.3654
2559,"REW1","REW","REW","REW","REW","REW","REW","REW",0.4783
2560,"SREW","REW","REW","REW","REW","UCL","REW","REW",0.3529
2561,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9545
2562,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0364
2563,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0377
2564,"EXP31","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5227
2565,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0588
2566,"SCR","CR","CR","CR","REW","CAU","SOPH","CAU",0.587
2567,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","CAU",0.5455
2568,"REW1","REW","REW","REW","REW","REW","REW","REW",0.5686
2569,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0185
2570,"SophMD9","MD","MD","CR","CAU","REW","SOPH","SOPH",0.5349
2571,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","CAU",0.5556
2572,"SREW","REW","REW","MD","REW","REW","REW","SOPH",0.4231
2573,"SREW","REW","REW","REW","REW","REW","REW","REW",0.5686
2574,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9348
2575,"EXP3S","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5185
2576,"SCR","CR","CR","UCL","REW","CAU","SOPH","SOPH",0.6038
2577,"SMD","MD","MD","MD","CAU","REW","SOPH","SOPH",0.4348
2578,"SREW","REW","REW","REW","REW","REW","REW","REW",0.4651
2579,"REW1","REW","REW","REW","REW","REW","REW","REW",0.7111
2580,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0169
2581,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9149
2582,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.963
2583,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5778
2584,"EXP33","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4222
2585,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9455
2586,"EX1","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.6852
2587,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0189
2588,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9348
2589,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0943
2590,"REW1","REW","REW","REW","REW","REW","REW","REW",0.625
2591,"SREW","REW","REW","REW","REW","REW","REW","REW",0.5208
2592,"REW1","REW","REW","REW","REW","REW","REW","REW",0.5333
2593,"SMD","MD","MD","CR","CAU","CAU","SOPH","SOPH",0.4792
2594,"EXP32","UCL","ALT","ALT","UCL","ALT","UCL","ALT",0.9483
2595,"SophMD9","MD","MD","CR","CAU","REW","SOPH","SOPH",0.7917
2596,"ALT","ALT","REW","REW","ALT","ALT","ALT","UCL",0.8864
2597,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.96
2598,"REW1","REW","ALT","ALT","REW","ALT","REW","ALT",0.9423
2599,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9592
2600,"EX1","UCL","ALT","ALT","UCL","ALT","UCL","ALT",0.9333
2601,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9362
2602,"REW1","REW","ALT","ALT","REW","ALT","REW","ALT",0.9455
2603,"SCR","CR","REW","ALT","REW","REW","SOPH","REW",0.9455
2604,"REW1","REW","ALT","ALT","REW","ALT","REW","ALT",1
2605,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.56
2606,"EXP33","UCL","DEF","DEF","UCL","DEF","UCL","UCL",0.1136
2607,"SREW","REW","REW","REW","REW","UCL","REW","REW",0.2712
2608,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0196
2609,"SREW","REW","REW","MD","REW","CAU","REW","SOPH",0.3333
2610,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9474
2611,"REW1","REW","REW","REW","REW","REW","REW","REW",0.4681
2612,"POI","UCL","UCL","DEF","UCL","UCL","UCL","UCL",0.2642
2613,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0
2614,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0
2615,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.5581
2616,"SREW","REW","REW","REW","REW","UCL","REW","REW",0.3333
2617,"REW1","REW","REW","REW","REW","REW","REW","REW",0.6809
2618,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0377
2619,"SMD","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.3256
2620,"EX1","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5814
2621,"EXP32","UCL","ALT","ALT","UCL","ALT","UCL","ALT",0.9
2622,"REW1","REW","REW","REW","REW","REW","REW","REW",0.6481
2623,"DEF","DEF","DEF","MD","DEF","DEF","DEF","DEF",0.0465
2624,"SREW","REW","REW","REW","REW","DEF","REW","REW",0.1633
2625,"SREW","REW","REW","REW","REW","DEF","REW","REW",0.1591
2626,"SCR","CR","CR","CR","REW","CAU","SOPH","CAU",0.4915
2627,"EXP33","UCL","DEF","DEF","UCL","DEF","UCL","DEF",0.0652
2628,"SREW","REW","REW","MD","REW","CAU","REW","SOPH",0.2542
2629,"EX1","UCL","ALT","ALT","UCL","ALT","UCL","ALT",0.9796
2630,"REW1","REW","REW","REW","REW","REW","REW","ALT",0.9375
2631,"EXP31","UCL","REW","REW","UCL","REW","UCL","ALT",0.9388
2632,"EX1","UCL","CR","ALT","UCL","REW","UCL","REW",0.94
2633,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.96
2634,"SREW","REW","REW","CR","REW","REW","REW","REW",0.8889
2635,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0339
2636,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0426
2637,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0426
2638,"SMD","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.2885
2639,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",1
2640,"EX1","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4583
2641,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0638
2642,"EX1","UCL","UCL","DEF","UCL","UCL","UCL","UCL",0.28
2643,"ALTERNATE","UCL","UCL","UCL","UCL","CAU","UCL","CAU",0.4821
2644,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0185
2645,"SCR","CR","CR","CAU","REW","REW","SOPH","SOPH",0.5909
2646,"SREW","REW","REW","REW","REW","UCL","REW","REW",0.2857
2647,"EXP32","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.569
2648,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0227
2649,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9388
2650,"REW1","REW","REW","REW","REW","REW","REW","REW",0.6038
2651,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5111
2652,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.902
2653,"SCR","CR","CR","CR","REW","REW","SOPH","REW",0.6852
2654,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.6727
2655,"SophMD9","MD","CR","CR","CAU","REW","SOPH","REW",0.6389
2656,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.7059
2657,"SREW","REW","REW","REW","REW","REW","REW","REW",0.5217
2658,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0
2659,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9412
2660,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9074
2661,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","REW",0.1176
2662,"SMD","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.3721
2663,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5098
2664,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.98
2665,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.02
2666,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.5918
2667,"REW1","REW","REW","REW","REW","UCL","REW","REW",0.3922
2668,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0377
2669,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0682
2670,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.6226
2671,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9574
2672,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.5283
2673,"REW1","REW","REW","REW","REW","REW","REW","REW",0.431
2674,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0
2675,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0189
2676,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0222
2677,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0426
2678,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5306
2679,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9423
2680,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0392
2681,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9167
2682,"REW1","REW","REW","REW","REW","REW","REW","REW",0.6981
2683,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4694
2684,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",1
2685,"SREW","REW","REW","REW","REW","REW","REW","REW",0.4909
2686,"EXP33","UCL","DEF","DEF","UCL","DEF","UCL","UCL",0.1633
2687,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0465
2688,"REW1","REW","REW","REW","REW","REW","REW","REW",0.5952
2689,"REW3","REW","REW","REW","REW","UCL","REW","REW",0.3
2690,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0444
2691,"SCAU","CAU","CAU","CR","CAU","CAU","CAU","CAU",0.4815
2692,"SREW","REW","REW","REW","REW","UCL","REW","REW",0.3269
2693,"SCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.5333
2694,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.963
2695,"MD10","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.3137
2696,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9608
2697,"REW1","REW","REW","REW","REW","REW","REW","REW",0.7209
2698,"REW1","REW","REW","CR","REW","REW","REW","SOPH",0.5686
2699,"REW1","REW","REW","REW","REW","REW","REW","REW",0.7931
2700,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0435
