"player_id","sender_substrategy","sender_strategy_MLFIT_DFIT","MLFIT_classification","DFIT_classification","sender_strategy_SFIT","SFIT_classification","sender_strategy_TREND","TREND_classification","helping_rate"
3770,"CR30","CR","CR","CR","REW","REW","SOPH","SOPH",0.4318
3771,"SREW","REW","REW","MD","REW","REW","REW","REW",0.4545
3772,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1228
3773,"SREW","REW","REW","MD","REW","REW","REW","REW",0.4255
3774,"REW1","REW","REW","REW","REW","REW","REW","REW",0.7442
3775,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4717
3776,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8444
3777,"CR11","CR","CR","CR","REW","REW","SOPH","REW",0.8148
3778,"SophCR6","CR","CR","CR","REW","REW","SOPH","REW",0.6852
3779,"CR20","CR","CR","CR","REW","REW","SOPH","REW",0.5227
3780,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.04
3781,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1429
3782,"ALTERNATE","UCL","UCL","UCL","UCL","CAU","UCL","SOPH",0.4182
3783,"MD10","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.2963
3784,"REW3","REW","DEF","DEF","REW","DEF","REW","DEF",0.0465
3785,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4186
3786,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.102
3787,"REW2","REW","REW","REW","REW","UCL","REW","REW",0.3898
3788,"SREW","REW","REW","REW","REW","REW","REW","REW",0.5
3789,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9074
3790,"REW2","REW","REW","REW","REW","REW","REW","REW",0.46
3791,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0577
3792,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.186
3793,"POL","UCL","ALT","ALT","UCL","REW","UCL","REW",0.7778
3794,"REW2","REW","REW","REW","REW","REW","REW","REW",0.5254
3795,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","REW",0.0862
3796,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.6122
3797,"SophMD1","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.3182
3798,"REW2","REW","REW","REW","REW","REW","REW","REW",0.5333
3799,"REW3","REW","DEF","REW","REW","DEF","REW","UCL",0.1154
3800,"SophCR4","CR","CR","CR","REW","REW","SOPH","SOPH",0.4783
3801,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1228
3802,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0926
3803,"SREW","REW","REW","REW","REW","UCL","REW","UCL",0.2979
3804,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4091
3805,"REW3","REW","DEF","DEF","REW","DEF","REW","UCL",0.1316
3806,"SophCR2","CR","CR","CR","REW","UCL","SOPH","SOPH",0.3929
3807,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4375
3808,"EXP33","UCL","DEF","DEF","UCL","DEF","UCL","DEF",0.0833
3809,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0357
3810,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0926
3811,"ALT","ALT","REW","REW","ALT","REW","ALT","REW",0.8571
3812,"ALT","ALT","ALT","ALT","ALT","REW","ALT","ALT",0.907
3813,"POH","UCL","REW","REW","UCL","REW","UCL","UCL",0.6731
3814,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5
3815,"EX1","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5
3816,"REW2","REW","REW","MD","REW","REW","REW","REW",0.7027
3817,"EX1","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4167
3818,"REW2","REW","REW","REW","REW","UCL","REW","REW",0.28
3819,"REW1","REW","REW","REW","REW","REW","REW","REW",0.4906
3820,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0625
3821,"POI","UCL","UCL","UCL","UCL","REW","UCL","REW",0.6
3822,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1304
3823,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4375
3824,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.16
3825,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0508
3826,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5106
3827,"EX1","UCL","DEF","DEF","UCL","UCL","UCL","UCL",0.2273
3828,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1154
3829,"EXP3S","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5435
3830,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1429
3831,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5476
3832,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9038
3833,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0833
3834,"REW1","REW","REW","REW","REW","REW","REW","REW",0.6667
3835,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0435
3836,"POI","UCL","DEF","DEF","UCL","DEF","UCL","UCL",0.2
3837,"MD10","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.2727
3838,"REW3","REW","DEF","REW","REW","DEF","REW","REW",0.1091
3839,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1071
3840,"SophMD8","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.2653
3841,"POL","UCL","ALT","ALT","UCL","ALT","UCL","UCL",0.8049
3842,"REW2","REW","REW","REW","REW","UCL","REW","REW",0.375
3843,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1053
3844,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.15
3845,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0769
3846,"REW1","REW","REW","REW","REW","REW","REW","REW",0.6452
3847,"CR30","CR","CR","CR","REW","REW","SOPH","SOPH",0.4375
3848,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1667
3849,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9412
3850,"MD20","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.2857
3851,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5
3852,"CR10","CR","REW","REW","REW","REW","SOPH","SOPH",0.7963
3853,"REW3","REW","REW","REW","REW","UCL","REW","REW",0.2245
3854,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.16
3855,"CAU0","CAU","CAU","CAU","CAU","CAU","CAU","CAU",0.3455
3856,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0217
3857,"ALTERNATE","UCL","UCL","UCL","UCL","CAU","UCL","CAU",0.6122
3858,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","REW",0.902
3859,"POI","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.413
3860,"CR20","CR","CR","CR","REW","CAU","SOPH","CAU",0.3673
3861,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1429
3862,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0962
3863,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0566
3864,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0784
3865,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.898
3866,"REW1","REW","REW","REW","REW","REW","REW","REW",0.4746
3867,"REW3","REW","REW","REW","REW","UCL","REW","REW",0.26
3868,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.875
3869,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0652
3870,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1071
3871,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.875
3872,"POI","UCL","ALT","ALT","UCL","ALT","UCL","UCL",0.8113
3873,"CR11","CR","ALT","ALT","REW","ALT","SOPH","UCL",0.875
3874,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.587
3875,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9615
3876,"EXP32","UCL","ALT","ALT","UCL","ALT","UCL","UCL",0.8222
3877,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9792
3878,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1667
3879,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9245
3880,"REW3","REW","CR","MD","REW","REW","REW","REW",0.5
3881,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9464
3882,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8947
3883,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.918
3884,"CAU1","CAU","CAU","CAU","CAU","CAU","CAU","CAU",0.62
3885,"POH","UCL","UCL","ALT","UCL","UCL","UCL","UCL",0.7021
3886,"REW3","REW","REW","REW","REW","UCL","REW","REW",0.2553
3887,"SophMD4","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.283
3888,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0238
3889,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0545
3890,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0893
3891,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1556
3892,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.94
3893,"REW2","REW","REW","REW","REW","UCL","REW","REW",0.25
3894,"SREW","REW","REW","REW","REW","REW","REW","REW",0.4762
3895,"EXP32","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.3077
3896,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1569
3897,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","CAU",0.8333
3898,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0417
3899,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.102
3900,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4655
3901,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0392
3902,"SSophCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.52
3903,"MD21","MD","MD","MD","CAU","UCL","SOPH","REW",0.2963
3904,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.04
3905,"EX1","UCL","UCL","DEF","UCL","UCL","UCL","UCL",0.2857
3906,"SophCR1","CR","CR","CR","REW","CAU","SOPH","SOPH",0.4359
3907,"CR11","CR","CR","CR","REW","REW","SOPH","SOPH",0.6905
3908,"EXP31","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4906
3909,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0714
3910,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0517
3911,"EXP33","UCL","DEF","DEF","UCL","DEF","UCL","DEF",0.0678
3912,"EX1","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.3478
3913,"SophMD7","MD","MD","MD","CAU","REW","SOPH","SOPH",0.5536
3914,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9348
3915,"POL","UCL","ALT","ALT","UCL","ALT","UCL","UCL",0.8824
3916,"DEF","DEF","DEF","DEF","DEF","UCL","DEF","UCL",0.22
3917,"REW2","REW","REW","REW","REW","REW","REW","SOPH",0.625
3918,"SREW","REW","REW","REW","REW","REW","REW","REW",0.6939
3919,"MD10","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.3256
3920,"REW2","REW","REW","REW","REW","REW","REW","REW",0.4583
3921,"SophMD10","MD","MD","MD","CAU","REW","SOPH","SOPH",0.6327
3922,"REW1","REW","REW","REW","REW","REW","REW","REW",0.6957
3923,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5179
3924,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1724
3925,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8864
3926,"EXP32","UCL","ALT","ALT","UCL","ALT","UCL","ALT",0.9508
3927,"EXP31","UCL","ALT","ALT","UCL","ALT","UCL","ALT",0.907
3928,"POH","UCL","ALT","ALT","UCL","ALT","UCL","UCL",0.8654
3929,"SCR","CR","REW","ALT","REW","REW","SOPH","REW",0.8696
3930,"REW2","REW","REW","REW","REW","REW","REW","REW",0.7407
3931,"CR10","CR","REW","CR","REW","REW","SOPH","REW",0.7826
3932,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.6531
3933,"SophMD4","MD","MD","CR","CAU","REW","SOPH","SOPH",0.4286
3934,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0408
3935,"REW2","REW","REW","REW","REW","REW","REW","REW",0.5
3936,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.541
3937,"CAU1","CAU","CAU","CAU","CAU","UCL","CAU","CAU",0.6078
3938,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8367
3939,"REW2","REW","REW","REW","REW","REW","REW","REW",0.7255
3940,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0625
3941,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.902
3942,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.86
3943,"REW3","REW","REW","REW","REW","UCL","REW","REW",0.2889
3944,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8621
3945,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0769
3946,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9231
3947,"REW1","REW","REW","REW","REW","REW","REW","REW",0.6875
3948,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.6
3949,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8293
3950,"REW2","REW","REW","REW","REW","REW","REW","REW",0.5106
3951,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","REW",0.0893
3952,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1321
3953,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8654
3954,"EXP3S","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5686
3955,"SophCR1","CR","CR","CR","REW","REW","SOPH","SOPH",0.5417
3956,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0784
3957,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5094
3958,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.58
3959,"SREW","REW","REW","MD","REW","UCL","REW","REW",0.3958
3960,"DEF","DEF","DEF","MD","DEF","DEF","DEF","DEF",0.06
3961,"REW1","REW","ALT","ALT","REW","ALT","REW","ALT",0.9167
3962,"SREW","REW","REW","CR","REW","REW","REW","REW",0.7167
3963,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9057
3964,"POI","UCL","ALT","ALT","UCL","ALT","UCL","UCL",0.8545
3965,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9362
3966,"MD10","MD","CAU","CAU","CAU","CAU","SOPH","CAU",0.3673
3967,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9388
3968,"REW3","REW","REW","MD","REW","CAU","REW","SOPH",0.2353
3969,"CAU0","CAU","CAU","CAU","CAU","CAU","CAU","CAU",0.3137
3970,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1273
3971,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1429
3972,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0962
3973,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9149
3974,"POI","UCL","REW","ALT","UCL","UCL","UCL","UCL",0.7273
3975,"MD10","MD","CAU","CAU","CAU","CAU","SOPH","CAU",0.3636
3976,"ALTERNATE","UCL","UCL","UCL","UCL","CAU","UCL","CAU",0.5217
3977,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5208
3978,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.449
3979,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0588
3980,"REW1","REW","REW","REW","REW","REW","REW","REW",0.6842
3981,"REW3","REW","REW","REW","REW","UCL","REW","REW",0.25
3982,"REW3","REW","REW","REW","REW","UCL","REW","SOPH",0.3273
3983,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8095
3984,"CR31","CR","CR","CR","REW","REW","SOPH","SOPH",0.6667
3985,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.625
3986,"CAU0","CAU","CR","CR","CAU","CAU","CAU","SOPH",0.3704
3987,"REW1","REW","REW","REW","REW","REW","REW","REW",0.6731
3988,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0408
3989,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1633
3990,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","CAU",0.4643
3991,"EX1","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5918
3992,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1228
3993,"EX1","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5909
3994,"POI","UCL","UCL","ALT","UCL","UCL","UCL","UCL",0.7292
3995,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9184
3996,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9245
3997,"SREW","REW","REW","REW","REW","UCL","REW","REW",0.2766
3998,"REW2","REW","REW","REW","REW","UCL","REW","REW",0.2909
3999,"REW2","REW","REW","REW","REW","CAU","REW","SOPH",0.2364
4000,"REW3","REW","DEF","DEF","REW","DEF","REW","UCL",0.1136
4001,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4792
4002,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.098
4003,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.12
4004,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8431
4005,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0784
4006,"REW2","REW","REW","REW","REW","REW","REW","REW",0.4468
4007,"CAU0","CAU","CAU","CAU","CAU","CAU","CAU","CAU",0.3333
4008,"EXP31","UCL","ALT","ALT","UCL","ALT","UCL","UCL",0.86
4009,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.52
4010,"REW3","REW","REW","REW","REW","DEF","REW","REW",0.1522
4011,"SophCR3","CR","CR","CR","REW","CAU","SOPH","SOPH",0.3585
4012,"EXP3S","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4
4013,"REW3","REW","DEF","DEF","REW","DEF","REW","DEF",0.02
4014,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0588
4015,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9194
4016,"CR20","CR","CR","CR","REW","REW","SOPH","SOPH",0.46
4017,"SSophCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.5455
4018,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1136
4019,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1163
4020,"EXP31","UCL","ALT","ALT","UCL","ALT","UCL","UCL",0.8913
4021,"CR10","CR","CR","CR","REW","REW","SOPH","REW",0.6154
4022,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","REW",0.0566
4023,"CR10","CR","CR","CR","REW","REW","SOPH","SOPH",0.6731
4024,"SophCR3","CR","CR","CR","REW","CAU","SOPH","SOPH",0.36
4025,"SREW","REW","REW","UCL","REW","REW","REW","REW",0.4074
4026,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1731
4027,"SREW","REW","REW","UCL","REW","REW","REW","REW",0.4255
4028,"POL","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4833
4029,"SMD","MD","MD","REW","CAU","UCL","SOPH","UCL",0.3276
4030,"MD20","MD","MD","MD","CAU","CAU","SOPH","CAU",0.2619
4031,"MD10","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.2857
4032,"SophCR2","CR","CR","CR","REW","REW","SOPH","SOPH",0.4091
4033,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.881
4034,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9216
4035,"CR30","CR","CR","CR","REW","REW","SOPH","SOPH",0.5517
4036,"REW2","REW","REW","REW","REW","REW","REW","REW",0.6667
4037,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0755
4038,"EXP31","UCL","ALT","ALT","UCL","ALT","UCL","UCL",0.8571
4039,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0909
4040,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1628
4041,"REW3","REW","REW","REW","REW","UCL","REW","REW",0.2045
4042,"REW1","REW","REW","REW","REW","UCL","REW","REW",0.3846
4043,"REW1","REW","REW","REW","REW","REW","REW","REW",0.5926
4044,"SREW","REW","REW","REW","REW","UCL","REW","REW",0.3654
4045,"SREW","REW","REW","MD","REW","REW","REW","REW",0.5
4046,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9796
4047,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8571
4048,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0889
4049,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8727
4050,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1296
4051,"POH","UCL","ALT","ALT","UCL","UCL","UCL","UCL",0.7949
4052,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1458
4053,"REW2","REW","REW","REW","REW","UCL","REW","SOPH",0.3889
4054,"EX1","UCL","UCL","UCL","UCL","REW","UCL","UCL",0.4898
4055,"REW1","REW","REW","REW","REW","REW","REW","REW",0.7885
4056,"SCAU","CAU","CAU","CAU","CAU","CAU","CAU","CAU",0.4655
4057,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0833
4058,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9231
4059,"REW1","REW","REW","REW","REW","REW","REW","REW",0.66
4060,"SophMD10","MD","MD","CR","CAU","REW","SOPH","REW",0.6667
4061,"SSophCR","CR","CR","CR","REW","REW","SOPH","SOPH",0.5283
4062,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0816
4063,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8929
4064,"SSophCR","CR","REW","CR","REW","REW","SOPH","SOPH",0.6522
4065,"REW3","REW","REW","REW","REW","REW","REW","REW",0.4821
4066,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.12
4067,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9375
4068,"REW1","REW","REW","REW","REW","REW","REW","REW",0.7727
4069,"ALT","ALT","ALT","CR","ALT","ALT","ALT","UCL",0.8776
4070,"SMD","MD","MD","MD","CAU","REW","SOPH","SOPH",0.4186
4071,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","ALT",0.9231
4072,"SREW","REW","REW","CR","REW","REW","REW","REW",0.6604
4073,"REW1","REW","REW","REW","REW","ALT","REW","ALT",0.9362
4074,"MD10","MD","MD","MD","CAU","CAU","SOPH","SOPH",0.3393
4075,"ALTERNATE","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.5349
4076,"EX1","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.549
4077,"REW1","REW","REW","REW","REW","REW","REW","REW",0.7
4078,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1489
4079,"REW3","REW","REW","REW","REW","UCL","REW","REW",0.26
4080,"CR30","CR","CR","CR","REW","REW","SOPH","SOPH",0.4286
4081,"REW3","REW","DEF","DEF","REW","DEF","REW","DEF",0.0536
4082,"REW2","REW","REW","REW","REW","DEF","REW","REW",0.1296
4083,"REW3","REW","DEF","DEF","REW","DEF","REW","DEF",0.0577
4084,"EX1","UCL","REW","DEF","UCL","DEF","UCL","UCL",0.1321
4085,"SREW","REW","REW","REW","REW","DEF","REW","REW",0.1538
4086,"MD31","MD","DEF","DEF","CAU","DEF","SOPH","DEF",0
4087,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8889
4088,"SophCR4","CR","CR","CR","REW","REW","SOPH","SOPH",0.6458
4089,"CR30","CR","CR","CR","REW","CAU","SOPH","SOPH",0.3621
4090,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1373
4091,"SSophMD","MD","CR","CR","CAU","CAU","SOPH","SOPH",0.5455
4092,"SREW","REW","REW","UCL","REW","REW","REW","REW",0.4667
4093,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0962
4094,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0652
4095,"REW1","REW","REW","REW","REW","UCL","REW","REW",0.3061
4096,"REW1","REW","REW","REW","REW","REW","REW","REW",0.4333
4097,"REW2","REW","REW","REW","REW","DEF","REW","REW",0.1
4098,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","UCL",0.1395
4099,"SREW","REW","REW","REW","REW","REW","REW","REW",0.4727
4100,"REW3","REW","REW","REW","REW","UCL","REW","REW",0.2692
4101,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","REW",0.1364
4102,"EXP33","UCL","DEF","DEF","UCL","DEF","UCL","UCL",0.1569
4103,"REW2","REW","REW","REW","REW","REW","REW","REW",0.42
4104,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8542
4105,"REW2","REW","REW","REW","REW","REW","REW","REW",0.537
4106,"EXP3S","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4717
4107,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0625
4108,"SREW","REW","REW","REW","REW","UCL","REW","REW",0.3182
4109,"RAND","UCL","UCL","UCL","UCL","UCL","UCL","UCL",0.4615
4110,"EXP31","UCL","ALT","ALT","UCL","ALT","UCL","ALT",0.9592
4111,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","REW",0.8846
4112,"CR21","CR","CR","CR","REW","REW","SOPH","SOPH",0.7222
4113,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0909
4114,"REW1","REW","REW","REW","REW","REW","REW","REW",0.775
4115,"REW3","REW","REW","REW","REW","REW","REW","REW",0.4681
4116,"ALT","ALT","ALT","ALT","ALT","ALT","ALT","UCL",0.8077
4117,"DEF","DEF","DEF","DEF","DEF","DEF","DEF","DEF",0.0833
4118,"SREW","REW","REW","MD","REW","REW","REW","REW",0.4909
4119,"CR30","CR","CR","CR","REW","REW","SOPH","SOPH",0.5
4120,"POL","UCL","ALT","ALT","UCL","ALT","UCL","UCL",0.8333
4121,"EXP31","UCL","ALT","ALT","UCL","ALT","UCL","ALT",0.9348
4122,"REW1","REW","REW","REW","REW","REW","REW","REW",0.7778
4123,"REW2","REW","REW","REW","REW","UCL","REW","REW",0.2407
